,loss,mae,calculate_ssim,calculate_psnr,val_loss,val_mae,val_calculate_ssim,val_calculate_psnr,lr
46,1436.4564208984375,0.24021799862384796,17.200902938842773,11.939105033874512,2189.93408203125,0.24233141541481018,17.13480567932129,11.781675338745117,0.001
47,1437.4996337890625,0.2329377382993698,17.517784118652344,12.186281204223633,2227.727783203125,0.23922613263130188,17.437631607055664,11.854883193969727,0.001
48,1426.4805908203125,0.22557514905929565,17.910003662109375,12.4506254196167,2100.024658203125,0.22055967152118683,18.313688278198242,12.578112602233887,0.001
49,1422.932373046875,0.21435019373893738,18.51154899597168,12.864831924438477,2073.078125,0.20861811935901642,19.2064208984375,13.057271003723145,0.001
50,1413.92138671875,0.2013847380876541,19.272897720336914,13.3667573928833,2091.26904296875,0.1979476362466812,19.831375122070312,13.443376541137695,0.001
51,1406.4287109375,0.18924164772033691,20.074060440063477,13.856280326843262,2125.62255859375,0.189283087849617,20.63895034790039,13.769957542419434,0.001
52,1398.982666015625,0.178142249584198,20.91448211669922,14.330331802368164,2150.12939453125,0.1773160696029663,21.482646942138672,14.246522903442383,0.001
53,1395.479248046875,0.16934332251548767,21.641464233398438,14.715787887573242,2214.94482421875,0.16673734784126282,22.850122451782227,14.648286819458008,0.001
54,1391.6767578125,0.15879856050014496,22.592357635498047,15.206555366516113,2139.48388671875,0.1571487933397293,23.609081268310547,15.142980575561523,0.001
55,1373.7222900390625,0.14892476797103882,23.61090660095215,15.680158615112305,2094.71044921875,0.14573512971401215,25.360977172851562,15.690581321716309,0.001
56,1374.36865234375,0.1340470314025879,25.569053649902344,16.42192268371582,2135.466064453125,0.13332976400852203,27.197046279907227,16.258882522583008,0.001
57,1364.8424072265625,0.11815807968378067,28.18283462524414,17.249757766723633,2115.01318359375,0.11531314253807068,31.36384391784668,17.052366256713867,0.001
58,1361.4542236328125,0.10946249216794968,30.125802993774414,17.711551666259766,2189.62841796875,0.10711013525724411,33.121612548828125,17.384159088134766,0.001
